"","sub","item","cond","seq","start","end","duration_ms","correctresp","subresp","accuracy","task","sound"
"1241",18,12,3,17,4628008,4630337,2329,4,4,1,"zString","novel"
"1242",18,70,2,18,4636244,4638136,1892,2,2,1,"zString","standard"
"1243",18,6,3,19,4647723,4649438,1715,2,1,0,"zString","novel"
"1244",18,65,2,20,4802280,4806743,4463,1,1,1,"zString","standard"
"1245",18,71,2,21,4832530,4834511,1981,3,3,1,"zString","standard"
"1246",18,10,3,22,4845682,4847393,1711,2,2,1,"zString","novel"
"1247",18,72,2,23,4868856,4870578,1722,4,3,0,"zString","standard"
"1248",18,9,3,24,4898385,4900412,2027,1,1,1,"zString","novel"
"1249",18,8,3,25,4908316,4910062,1746,4,4,1,"zString","novel"
"1250",18,64,2,26,4916765,4918596,1831,4,4,1,"zString","standard"
"1251",18,68,2,27,4939868,4941580,1712,4,3,0,"zString","standard"
"1252",18,66,2,28,4947640,4950998,3358,2,2,1,"zString","standard"
"1253",18,1,3,29,4963300,4965131,1831,1,1,1,"zString","novel"
"1254",18,2,3,30,4993337,4995316,1979,2,2,1,"zString","novel"
"1255",18,7,3,31,5014706,5016416,1710,3,3,1,"zString","novel"
"1256",18,11,3,32,5028389,5030099,1710,3,3,1,"zString","novel"
"1257",18,5,3,33,5048894,5050850,1956,1,1,1,"zString","novel"
"1258",18,3,3,34,5057141,5059118,1977,3,3,1,"zString","novel"
"1259",18,69,2,35,5088193,5090769,2576,1,1,1,"zString","standard"
"1260",18,67,2,36,5114978,5116687,1709,3,2,0,"zString","standard"
"1261",18,123,1,37,5282837,5286809,3972,3,3,1,"reading","silence"
"1262",18,121,1,38,5300198,5303109,2911,1,1,1,"reading","silence"
"1263",18,132,1,39,5322069,5326760,4691,4,4,1,"reading","silence"
"1264",18,126,1,40,5347109,5349943,2834,2,2,1,"reading","silence"
"1265",18,131,1,41,5355424,5357844,2420,3,3,1,"reading","silence"
"1266",18,129,1,42,5380824,5383762,2938,1,1,1,"reading","silence"
"1267",18,124,1,43,5401791,5405562,3771,4,4,1,"reading","silence"
"1268",18,127,1,44,5410945,5413947,3002,3,3,1,"reading","silence"
"1269",18,130,1,45,5421194,5423513,2319,2,2,1,"reading","silence"
"1270",18,128,1,46,5442043,5444930,2887,4,4,1,"reading","silence"
"1271",18,125,1,47,5454424,5456531,2107,1,1,1,"reading","silence"
"1272",18,122,1,48,5462513,5466147,3634,2,2,1,"reading","silence"
"1273",18,151,2,49,5476677,5481832,5155,3,3,1,"reading","standard"
"1274",18,152,2,50,5488928,5491681,2753,4,4,1,"reading","standard"
"1275",18,153,2,51,5497932,5500383,2451,1,1,1,"reading","standard"
"1276",18,94,3,52,5511442,5514616,3174,2,2,1,"reading","novel"
"1277",18,95,3,53,5545050,5547533,2483,3,3,1,"reading","novel"
"1278",18,91,3,54,5733043,5739175,6132,3,3,1,"reading","novel"
"1279",18,162,2,55,5748924,5751240,2316,2,2,1,"reading","standard"
"1280",18,157,2,56,5761445,5764975,3530,1,1,1,"reading","standard"
"1281",18,154,2,57,5800511,5803392,2881,2,2,1,"reading","standard"
"1282",18,160,2,58,5812090,5815759,3669,4,4,1,"reading","standard"
"1283",18,159,2,59,5822339,5826743,4404,3,3,1,"reading","standard"
"1284",18,156,2,60,5864039,5866894,2855,4,4,1,"reading","standard"
"1285",18,99,3,61,5886476,5888929,2453,3,3,1,"reading","novel"
"1286",18,100,3,62,5899204,5901795,2591,4,4,1,"reading","novel"
"1287",18,158,2,63,5907958,5911596,3638,2,2,1,"reading","standard"
"1288",18,93,3,64,5916572,5919565,2993,1,1,1,"reading","novel"
"1289",18,98,3,65,5924929,5928180,3251,2,2,1,"reading","novel"
"1290",18,155,2,66,5942786,5947248,4462,3,3,1,"reading","standard"
"1291",18,161,2,67,5953583,5958464,4881,1,1,1,"reading","standard"
"1292",18,92,3,68,5970412,5973349,2937,4,4,1,"reading","novel"
"1293",18,96,3,69,5983078,5986165,3087,4,4,1,"reading","novel"
"1294",18,101,3,70,5991661,5996848,5187,1,1,1,"reading","novel"
"1295",18,102,3,71,6033299,6036517,3218,2,2,1,"reading","novel"
"1296",18,97,3,72,6046082,6048417,2335,1,1,1,"reading","novel"
"1297",19,31,2,1,7642874,7651223,8349,1,4,0,"reading","standard"
"1298",19,32,2,2,7660077,7662541,2464,2,2,1,"reading","standard"
"1299",19,33,2,3,7669425,7672823,3398,3,3,1,"reading","standard"
"1300",19,66,3,4,7686826,7689574,2748,2,2,1,"reading","novel"
"1301",19,68,3,5,7697341,7700240,2899,4,4,1,"reading","novel"
"1302",19,36,2,6,7707126,7709958,2832,2,2,1,"reading","standard"
"1303",19,37,2,7,7731010,7734208,3198,3,3,1,"reading","standard"
"1304",19,39,2,8,7744025,7747443,3418,1,1,1,"reading","standard"
"1305",19,62,3,9,7753425,7756160,2735,2,2,1,"reading","novel"
"1306",19,42,2,10,7784082,7787359,3277,4,4,1,"reading","standard"
"1307",19,63,3,11,7794845,7798410,3565,3,3,1,"reading","novel"
"1308",19,40,2,12,7805831,7808927,3096,2,2,1,"reading","standard"
"1309",19,69,3,13,7845467,7848244,2777,1,1,1,"reading","novel"
"1310",19,41,2,14,7855352,7858279,2927,3,3,1,"reading","standard"
"1311",19,71,3,15,7887187,7890364,3177,3,3,1,"reading","novel"
"1312",19,34,2,16,7895990,7899697,3707,4,4,1,"reading","standard"
"1313",19,38,2,17,7906802,7909433,2631,4,4,1,"reading","standard"
"1314",19,70,3,18,7915538,7918331,2793,2,2,1,"reading","novel"
"1315",19,67,3,19,7946651,7950165,3514,3,3,1,"reading","novel"
"1316",19,64,3,20,8186848,8190424,3576,4,4,1,"reading","novel"
"1317",19,65,3,21,8203821,8208175,4354,1,1,1,"reading","novel"
"1318",19,61,3,22,8233546,8238493,4947,1,2,0,"reading","novel"
"1319",19,35,2,23,8243268,8246961,3693,1,1,1,"reading","standard"
"1320",19,72,3,24,8262320,8265845,3525,4,4,1,"reading","novel"
"1321",19,3,1,25,8276220,8278712,2492,3,3,1,"reading","silence"
"1322",19,1,1,26,8283852,8286912,3060,1,1,1,"reading","silence"
"1323",19,5,1,27,8303687,8306445,2758,1,1,1,"reading","silence"
"1324",19,7,1,28,8311822,8315163,3341,3,3,1,"reading","silence"
"1325",19,11,1,29,8339837,8342713,2876,3,3,1,"reading","silence"
"1326",19,6,1,30,8352954,8356580,3626,2,2,1,"reading","silence"
"1327",19,4,1,31,8373905,8376647,2742,4,4,1,"reading","silence"
"1328",19,12,1,32,8381806,8384198,2392,4,4,1,"reading","silence"
"1329",19,2,1,33,8390089,8392932,2843,2,2,1,"reading","silence"
"1330",19,10,1,34,8414560,8416915,2355,2,2,1,"reading","silence"
"1331",19,8,1,35,8447429,8450183,2754,4,4,1,"reading","silence"
"1332",19,9,1,36,8468676,8470867,2191,1,1,1,"reading","silence"
"1333",19,121,2,37,8568967,8570739,1772,1,1,1,"zString","standard"
"1334",19,122,2,38,8579167,8581155,1988,2,2,1,"zString","standard"
"1335",19,123,2,39,8588254,8589989,1735,3,3,1,"zString","standard"
"1336",19,154,3,40,8646470,8648441,1971,2,2,1,"zString","novel"
"1337",19,124,2,41,8659360,8661257,1897,4,4,1,"zString","standard"
"1338",19,153,3,42,8676791,8679014,2223,1,1,1,"zString","novel"
"1339",19,151,3,43,8686312,8688293,1981,3,3,1,"zString","novel"
"1340",19,162,3,44,8699365,8701142,1777,2,2,1,"zString","novel"
"1341",19,132,2,45,8707278,8709043,1765,4,4,1,"zString","standard"
"1342",19,125,2,46,8728728,8730460,1732,1,1,1,"zString","standard"
"1343",19,131,2,47,8737962,8739776,1814,3,3,1,"zString","standard"
"1344",19,129,2,48,8752941,8754777,1836,1,1,1,"zString","standard"
"1345",19,158,3,49,8760507,8762562,2055,2,2,1,"zString","novel"
"1346",19,159,3,50,8769691,8771411,1720,3,3,1,"zString","novel"
"1347",19,161,3,51,8777330,8779112,1782,1,1,1,"zString","novel"
"1348",19,128,2,52,8802303,8804612,2309,4,4,1,"zString","standard"
"1349",19,157,3,53,8812418,8814312,1894,1,1,1,"zString","novel"
"1350",19,127,2,54,8849296,8851481,2185,3,3,1,"zString","standard"
"1351",19,156,3,55,8865064,8866932,1868,4,4,1,"zString","novel"
"1352",19,155,3,56,9050419,9053454,3035,3,3,1,"zString","novel"
"1353",19,130,2,57,9077242,9079555,2313,2,2,1,"zString","standard"
"1354",19,152,3,58,9090100,9091855,1755,4,4,1,"zString","novel"
"1355",19,126,2,59,9126563,9128590,2027,2,2,1,"zString","standard"
"1356",19,160,3,60,9141020,9142807,1787,4,4,1,"zString","novel"
"1357",19,96,1,61,9174873,9176808,1935,4,4,1,"zString","silence"
"1358",19,102,1,62,9193925,9196226,2301,2,2,1,"zString","silence"
"1359",19,93,1,63,9202343,9204160,1817,1,1,1,"zString","silence"
"1360",19,94,1,64,9219359,9221077,1718,2,2,1,"zString","silence"
"1361",19,92,1,65,9235728,9237526,1798,4,4,1,"zString","silence"
"1362",19,91,1,66,9245931,9247644,1713,3,3,1,"zString","silence"
"1363",19,98,1,67,9253261,9255378,2117,2,2,1,"zString","silence"
"1364",19,95,1,68,9266073,9267877,1804,3,3,1,"zString","silence"
"1365",19,100,1,69,9274746,9276862,2116,4,4,1,"zString","silence"
"1366",19,97,1,70,9317598,9319777,2179,1,1,1,"zString","silence"
"1367",19,101,1,71,9359131,9360915,1784,1,1,1,"zString","silence"
"1368",19,99,1,72,9367918,9369832,1914,3,3,1,"zString","silence"
"1369",20,1,2,1,12490302,12492421,2119,1,1,1,"zString","standard"
"1370",20,2,2,2,12497753,12499673,1920,2,2,1,"zString","standard"
"1371",20,3,2,3,12505467,12507471,2004,3,3,1,"zString","standard"
"1372",20,40,3,4,12522200,12524572,2372,4,4,1,"zString","novel"
"1373",20,7,2,5,12549370,12551709,2339,3,3,1,"zString","standard"
"1374",20,35,3,6,12570175,12572774,2599,3,3,1,"zString","novel"
"1375",20,6,2,7,12598277,12601073,2796,2,2,1,"zString","standard"
"1376",20,41,3,8,12654095,12656893,2798,1,1,1,"zString","novel"
"1377",20,37,3,9,12702833,12704927,2094,1,1,1,"zString","novel"
"1378",20,8,2,10,12714034,12716346,2312,4,4,1,"zString","standard"
"1379",20,31,3,11,12724852,12726879,2027,3,3,1,"zString","novel"
"1380",20,12,2,12,12734800,12736697,1897,4,4,1,"zString","standard"
"1381",20,32,3,13,12750135,12752429,2294,4,4,1,"zString","novel"
"1382",20,10,2,14,12757422,12759480,2058,2,2,1,"zString","standard"
"1383",20,39,3,15,12765164,12767397,2233,3,3,1,"zString","novel"
"1384",20,34,3,16,12938692,12941620,2928,2,2,1,"zString","novel"
"1385",20,36,3,17,12968011,12969954,1943,4,4,1,"zString","novel"
"1386",20,38,3,18,12975811,12977820,2009,2,2,1,"zString","novel"
"1387",20,33,3,19,12997432,12999471,2039,1,1,1,"zString","novel"
"1388",20,11,2,20,13004982,13007005,2023,3,3,1,"zString","standard"
"1389",20,9,2,21,13033113,13035239,2126,1,1,1,"zString","standard"
"1390",20,5,2,22,13042014,13043888,1874,1,1,1,"zString","standard"
"1391",20,42,3,23,13064584,13066767,2183,2,2,1,"zString","novel"
"1392",20,4,2,24,13076432,13078595,2163,4,4,1,"zString","standard"
"1393",20,66,1,25,13094048,13096758,2710,2,2,1,"zString","silence"
"1394",20,64,1,26,13102666,13104458,1792,4,4,1,"zString","silence"
"1395",20,69,1,27,13123185,13125510,2325,1,1,1,"zString","silence"
"1396",20,61,1,28,13135199,13137258,2059,1,1,1,"zString","silence"
"1397",20,72,1,29,13142649,13144576,1927,4,4,1,"zString","silence"
"1398",20,68,1,30,13156203,13157926,1723,4,4,1,"zString","silence"
"1399",20,63,1,31,13165682,13168326,2644,3,3,1,"zString","silence"
"1400",20,67,1,32,13185707,13187460,1753,3,3,1,"zString","silence"
"1401",20,70,1,33,13192605,13194310,1705,2,2,1,"zString","silence"
"1402",20,62,1,34,13210757,13212478,1721,2,2,1,"zString","silence"
"1403",20,71,1,35,13274092,13276214,2122,3,3,1,"zString","silence"
"1404",20,65,1,36,13293025,13295298,2273,1,1,1,"zString","silence"
"1405",20,91,2,37,13587037,13591177,4140,3,3,1,"reading","standard"
"1406",20,92,2,38,13602987,13606162,3175,4,4,1,"reading","standard"
"1407",20,93,2,39,13614682,13618096,3414,1,1,1,"reading","standard"
"1408",20,98,2,40,13706779,13712898,6119,2,2,1,"reading","standard"
"1409",20,95,2,41,13751799,13755916,4117,3,3,1,"reading","standard"
"1410",20,121,3,42,13779882,13786317,6435,1,2,0,"reading","novel"
"1411",20,125,3,43,13797263,13799650,2387,1,1,1,"reading","novel"
"1412",20,94,2,44,13830614,13834168,3554,2,2,1,"reading","standard"
"1413",20,101,2,45,13896834,13900421,3587,1,1,1,"reading","standard"
"1414",20,96,2,46,13917245,13919937,2692,4,4,1,"reading","standard"
"1415",20,128,3,47,13935339,13938823,3484,4,4,1,"reading","novel"
"1416",20,127,3,48,13970609,13975190,4581,3,3,1,"reading","novel"
"1417",20,100,2,49,14005115,14008607,3492,4,4,1,"reading","standard"
"1418",20,97,2,50,14038869,14041408,2539,1,1,1,"reading","standard"
"1419",20,130,3,51,14059409,14063695,4286,2,2,1,"reading","novel"
"1420",20,126,3,52,14085256,14089710,4454,2,2,1,"reading","novel"
"1421",20,132,3,53,14105021,14108829,3808,4,4,1,"reading","novel"
"1422",20,124,3,54,14288177,14290916,2739,4,4,1,"reading","novel"
"1423",20,102,2,55,14304925,14309185,4260,2,2,1,"reading","standard"
"1424",20,131,3,56,14350564,14355619,5055,3,3,1,"reading","novel"
"1425",20,129,3,57,14397413,14406905,9492,1,3,0,"reading","novel"
"1426",20,99,2,58,14420435,14423054,2619,3,3,1,"reading","standard"
"1427",20,122,3,59,14433086,14436071,2985,2,2,1,"reading","novel"
"1428",20,123,3,60,14448949,14451715,2766,3,3,1,"reading","novel"
"1429",20,162,1,61,14467970,14475357,7387,2,2,1,"reading","silence"
"1430",20,159,1,62,14521900,14525975,4075,3,3,1,"reading","silence"
"1431",20,158,1,63,14548289,14552125,3836,2,2,1,"reading","silence"
"1432",20,161,1,64,14585002,14591744,6742,1,4,0,"reading","silence"
"1433",20,153,1,65,14629626,14632079,2453,1,1,1,"reading","silence"
"1434",20,152,1,66,14641878,14645729,3851,4,4,1,"reading","silence"
"1435",20,151,1,67,14652507,14659246,6739,3,3,1,"reading","silence"
"1436",20,157,1,68,14689472,14692381,2909,1,1,1,"reading","silence"
"1437",20,154,1,69,14704970,14707914,2944,2,2,1,"reading","silence"
"1438",20,160,1,70,14722124,14725448,3324,4,4,1,"reading","silence"
"1439",20,155,1,71,14742397,14746949,4552,3,3,1,"reading","silence"
"1440",20,156,1,72,14769341,14773034,3693,4,4,1,"reading","silence"
"1441",21,42,1,1,766939,769932,2993,4,4,1,"reading","silence"
"1442",21,41,1,2,774894,777766,2872,3,3,1,"reading","silence"
"1443",21,36,1,3,785519,788916,3397,2,2,1,"reading","silence"
"1444",21,31,1,4,793576,799416,5840,1,1,1,"reading","silence"
"1445",21,32,1,5,803881,807599,3718,2,2,1,"reading","silence"
"1446",21,39,1,6,826732,830067,3335,1,1,1,"reading","silence"
"1447",21,34,1,7,835433,838700,3267,4,4,1,"reading","silence"
"1448",21,35,1,8,844597,847484,2887,1,1,1,"reading","silence"
"1449",21,38,1,9,887267,889752,2485,4,4,1,"reading","silence"
"1450",21,37,1,10,918322,921254,2932,3,3,1,"reading","silence"
"1451",21,33,1,11,929772,932921,3149,3,3,1,"reading","silence"
"1452",21,40,1,12,937552,940253,2701,2,2,1,"reading","silence"
"1453",21,61,2,13,954253,957155,2902,1,1,1,"reading","standard"
"1454",21,62,2,14,962773,965422,2649,2,2,1,"reading","standard"
"1455",21,63,2,15,971773,974422,2649,3,3,1,"reading","standard"
"1456",21,64,2,16,980253,983722,3469,4,4,1,"reading","standard"
"1457",21,72,2,17,995561,998189,2628,4,4,1,"reading","standard"
"1458",21,66,2,18,1007206,1009639,2433,2,2,1,"reading","standard"
"1459",21,4,3,19,1033343,1036658,3315,4,4,1,"reading","novel"
"1460",21,3,3,20,1209433,1212929,3496,3,3,1,"reading","novel"
"1461",21,69,2,21,1219018,1221497,2479,1,1,1,"reading","standard"
"1462",21,9,3,22,1230123,1232130,2007,1,1,1,"reading","novel"
"1463",21,67,2,23,1244837,1248215,3378,3,3,1,"reading","standard"
"1464",21,12,3,24,1253448,1256465,3017,4,4,1,"reading","novel"
"1465",21,65,2,25,1264690,1267751,3061,1,1,1,"reading","standard"
"1466",21,11,3,26,1277687,1281167,3480,3,3,1,"reading","novel"
"1467",21,1,3,27,1285798,1287834,2036,1,1,1,"reading","novel"
"1468",21,10,3,28,1293087,1295264,2177,2,2,1,"reading","novel"
"1469",21,2,3,29,1320635,1323735,3100,2,2,1,"reading","novel"
"1470",21,5,3,30,1385287,1387753,2466,1,1,1,"reading","novel"
"1471",21,6,3,31,1400241,1402652,2411,2,2,1,"reading","novel"
"1472",21,7,3,32,1410409,1413369,2960,3,3,1,"reading","novel"
"1473",21,70,2,33,1426587,1430104,3517,2,2,1,"reading","standard"
"1474",21,8,3,34,1449341,1452139,2798,4,4,1,"reading","novel"
"1475",21,71,2,35,1456191,1459204,3013,3,3,1,"reading","standard"
"1476",21,68,2,36,1482809,1486222,3413,4,4,1,"reading","standard"
"1477",21,121,1,37,1579749,1581758,2009,1,1,1,"zString","silence"
"1478",21,124,1,38,1596216,1598509,2293,4,4,1,"zString","silence"
"1479",21,126,1,39,1603954,1605960,2006,2,2,1,"zString","silence"
"1480",21,130,1,40,1627380,1630012,2632,2,2,1,"zString","silence"
"1481",21,129,1,41,1645752,1648027,2275,1,1,1,"zString","silence"
"1482",21,128,1,42,1668388,1670161,1773,4,4,1,"zString","silence"
"1483",21,127,1,43,1691052,1692779,1727,3,3,1,"zString","silence"
"1484",21,123,1,44,1697739,1699903,2164,3,3,1,"zString","silence"
"1485",21,125,1,45,1704936,1706664,1728,1,2,0,"zString","silence"
"1486",21,131,1,46,1711121,1713997,2876,3,3,1,"zString","silence"
"1487",21,132,1,47,1718600,1720680,2080,4,4,1,"zString","silence"
"1488",21,122,1,48,1725306,1727598,2292,2,2,1,"zString","silence"
"1489",21,151,2,49,1759922,1762249,2327,3,3,1,"zString","standard"
"1490",21,152,2,50,1768156,1769966,1810,4,4,1,"zString","standard"
"1491",21,153,2,51,1775223,1776949,1726,1,1,1,"zString","standard"
"1492",21,97,3,52,1809426,1811384,1958,1,1,1,"zString","novel"
"1493",21,158,2,53,1815426,1817240,1814,2,2,1,"zString","standard"
"1494",21,95,3,54,2047564,2049559,1995,3,2,0,"zString","novel"
"1495",21,99,3,55,2072622,2074592,1970,3,2,0,"zString","novel"
"1496",21,102,3,56,2080438,2082260,1822,2,2,1,"zString","novel"
"1497",21,91,3,57,2098839,2100860,2021,3,2,0,"zString","novel"
"1498",21,92,3,58,2108886,2110743,1857,4,3,0,"zString","novel"
"1499",21,155,2,59,2122053,2124094,2041,3,3,1,"zString","standard"
"1500",21,100,3,60,2138192,2140144,1952,4,4,1,"zString","novel"
"1501",21,101,3,61,2160524,2162845,2321,1,1,1,"zString","novel"
"1502",21,98,3,62,2167958,2169728,1770,2,2,1,"zString","novel"
"1503",21,159,2,63,2174305,2176096,1791,3,3,1,"zString","standard"
"1504",21,156,2,64,2202161,2204614,2453,4,4,1,"zString","standard"
"1505",21,96,3,65,2218399,2220565,2166,4,3,0,"zString","novel"
"1506",21,93,3,66,2238726,2240648,1922,1,1,1,"zString","novel"
"1507",21,154,2,67,2248777,2251365,2588,2,2,1,"zString","standard"
"1508",21,160,2,68,2266964,2269165,2201,4,3,0,"zString","standard"
"1509",21,161,2,69,2273316,2275083,1767,1,1,1,"zString","standard"
"1510",21,157,2,70,2284863,2286782,1919,1,2,0,"zString","standard"
"1511",21,94,3,71,2291167,2292883,1716,2,2,1,"zString","novel"
"1512",21,162,2,72,2296264,2298483,2219,2,2,1,"zString","standard"
"1513",22,1,1,1,4386878,4389951,3073,1,1,1,"zString","silence"
"1514",22,2,1,2,4409251,4411720,2469,2,2,1,"zString","silence"
"1515",22,8,1,3,4424165,4426903,2738,4,4,1,"zString","silence"
"1516",22,3,1,4,4467723,4470320,2597,3,3,1,"zString","silence"
"1517",22,9,1,5,4475434,4478236,2802,1,1,1,"zString","silence"
"1518",22,5,1,6,4485603,4488154,2551,1,1,1,"zString","silence"
"1519",22,10,1,7,4512690,4515256,2566,2,2,1,"zString","silence"
"1520",22,12,1,8,4526424,4528823,2399,4,4,1,"zString","silence"
"1521",22,11,1,9,4534626,4536639,2013,3,3,1,"zString","silence"
"1522",22,7,1,10,4543777,4546340,2563,3,3,1,"zString","silence"
"1523",22,4,1,11,4582379,4585141,2762,4,4,1,"zString","silence"
"1524",22,6,1,12,4605527,4609292,3765,2,2,1,"zString","silence"
"1525",22,31,2,13,4618230,4620994,2764,3,3,1,"zString","standard"
"1526",22,32,2,14,4628512,4631026,2514,4,4,1,"zString","standard"
"1527",22,33,2,15,4638612,4641575,2963,1,1,1,"zString","standard"
"1528",22,61,3,16,4667118,4669943,2825,1,1,1,"zString","novel"
"1529",22,40,2,17,4850239,4852483,2244,4,4,1,"zString","standard"
"1530",22,69,3,18,4880625,4885001,4376,1,1,1,"zString","novel"
"1531",22,68,3,19,4890939,4893718,2779,4,4,1,"zString","novel"
"1532",22,36,2,20,4911507,4913720,2213,4,4,1,"zString","standard"
"1533",22,39,2,21,4945159,4947603,2444,3,3,1,"zString","standard"
"1534",22,34,2,22,4954192,4956571,2379,2,2,1,"zString","standard"
"1535",22,42,2,23,4977725,4979972,2247,2,2,1,"zString","standard"
"1536",22,63,3,24,5007328,5009355,2027,3,3,1,"zString","novel"
"1537",22,35,2,25,5014882,5017489,2607,3,3,1,"zString","standard"
"1538",22,62,3,26,5053795,5056207,2412,2,2,1,"zString","novel"
"1539",22,41,2,27,5062313,5064824,2511,1,1,1,"zString","standard"
"1540",22,66,3,28,5077484,5079696,2212,2,2,1,"zString","novel"
"1541",22,71,3,29,5089851,5092257,2406,3,3,1,"zString","novel"
"1542",22,65,3,30,5099030,5100941,1911,1,1,1,"zString","novel"
"1543",22,67,3,31,5105898,5108491,2593,3,3,1,"zString","novel"
"1544",22,38,2,32,5113913,5116226,2313,2,2,1,"zString","standard"
"1545",22,72,3,33,5127733,5130393,2660,4,4,1,"zString","novel"
"1546",22,70,3,34,5136772,5139160,2388,2,2,1,"zString","novel"
"1547",22,64,3,35,5156183,5158560,2377,4,4,1,"zString","novel"
"1548",22,37,2,36,5164214,5166431,2217,1,1,1,"zString","standard"
"1549",22,96,1,37,5597200,5601759,4559,4,4,1,"reading","silence"
"1550",22,93,1,38,5626885,5630210,3325,1,1,1,"reading","silence"
"1551",22,99,1,39,5636084,5639111,3027,3,3,1,"reading","silence"
"1552",22,102,1,40,5661385,5664911,3526,2,2,1,"reading","silence"
